"id_car";"manufacturer";"model";"categorie";"nbDoors"
555;"Alfa Romeo";"MiTo";"Hatchback";""
556;"Alfa Romeo";"Montreal";"Coupe";"2"
557;"Alfa Romeo";"S.Z./R.Z.";"Cabriolet";""
558;"Alfa Romeo";"S.Z./R.Z.";"Coupe";""
559;"Alfa Romeo";"Spider";"Cabriolet";""
560;"Alfa Romeo";"Spider";"Cabriolet";""
561;"Alfa Romeo";"Spider";"Cabriolet";""
562;"Alfa Romeo";"Spider";"Cabriolet";""
563;"Alfa Romeo";"Spider";"Cabriolet";""
564;"Alfa Romeo";"Spider";"Cabriolet";""
565;"Alfa Romeo";"Spider";"Cabriolet";""
566;"Alfa Romeo";"Spider";"Cabriolet";""
567;"Alfa Romeo";"Spider";"Cabriolet";""
568;"Alfa Romeo";"Spider";"Roadster";""
569;"Alfa Romeo";"Spider";"Roadster";""
570;"Alfa Romeo";"Spider";"Roadster";""
571;"Alfa Romeo";"Spider";"Roadster";""
572;"Alfa Romeo";"Spider";"Cabriolet";""
573;"Alfa Romeo";"Spider";"Cabriolet";""
574;"Alfa Romeo";"Spider";"Cabriolet";""
575;"Alfa Romeo";"Spider";"Cabriolet";""
576;"Alfa Romeo";"Spider";"Cabriolet";""
577;"Alfa Romeo";"Spider";"Cabriolet";""
578;"Alfa Romeo";"Spider";"Cabriolet";""
579;"Alfa Romeo";"Spider";"Cabriolet";""
580;"Alfa Romeo";"Spider";"Cabriolet";""
581;"Alfa Romeo";"Spider";"Roadster";""
582;"Alfa Romeo";"Spider";"Roadster";""
583;"Alfa Romeo";"Spider";"Roadster";""
584;"Alfa Romeo";"Spider";"Roadster";""
585;"Alfa Romeo";"Spider";"Roadster";""
586;"Alfa Romeo";"Spider";"Roadster";""
587;"Alfa Romeo";"Spider";"Roadster";""
588;"Alfa Romeo";"Spider";"Roadster";""
589;"Alfa Romeo";"Spider";"Cabriolet";""
590;"Alfa Romeo";"Spider";"Cabriolet";""
591;"Alfa Romeo";"Spider";"Cabriolet";""
592;"Alfa Romeo";"Spider";"Cabriolet";""
593;"Alfa Romeo";"Spider";"Cabriolet";""
594;"Alfa Romeo";"Spider";"Cabriolet";""
595;"Alfa Romeo";"Spider";"Cabriolet";""
596;"Alfa Romeo";"Spider";"Cabriolet";""
597;"Alfa Romeo";"Spider";"Cabriolet";""
598;"Alfa Romeo";"Spider";"Roadster";""
599;"Alfa Romeo";"Spider";"Roadster";""
600;"Alfa Romeo";"Spider";"Roadster";""
601;"Alfa Romeo";"Spider";"Roadster";""
602;"Alfa Romeo";"Stelvio";"Crossover";""
603;"Alfa Romeo";"Stelvio";"Crossover";""
604;"Alfa Romeo";"Stelvio";"Crossover";""
605;"Alfa Romeo";"Stelvio";"Crossover";""
606;"Alfa Romeo";"Stelvio";"Crossover";""
607;"Alfa Romeo";"Stelvio";"Crossover";""
608;"Alfa Romeo";"Stelvio";"Crossover";""
609;"Alpina";"B10";"Sedan";""
610;"Alpina";"B10";"Sedan";""
611;"Alpina";"B10";"Sedan";""
612;"Alpina";"B10";"wagon";""
613;"Alpina";"B10";"wagon";""
614;"Alpina";"B10";"wagon";""
615;"Alpina";"B12";"Coupe";""
616;"Alpina";"B12";"Coupe";""
617;"Alpina";"B12";"Coupe";""
618;"Alpina";"B12";"Sedan";""
619;"Alpina";"B12";"Sedan";""
620;"Alpina";"B12";"Sedan";""
621;"Alpina";"B3";"Cabrio cabriolet";""
622;"Alpina";"B3";"Coupe";""
623;"Alpina";"B3";"Coupe";""
624;"Alpina";"B3";"Coupe";""
625;"Alpina";"B3";"Coupe";""
626;"Alpina";"B3";"Limousine Sedan";""
627;"Alpina";"B3";"Limousine Sedan";""
628;"Alpina";"B3";"Cabrio cabriolet";""
629;"Alpina";"B3";"Cabrio cabriolet";""
630;"Alpina";"B3";"Coupe";""
631;"Alpina";"B3";"Coupe";""
632;"Alpina";"B3";"Coupe";""
633;"Alpina";"B3";"Coupe";""
634;"Alpina";"B3";"Limousine Sedan";""
635;"Alpina";"B3";"Limousine Sedan";""
636;"Alpina";"B3";"Limousine Sedan";""
637;"Alpina";"B3";"Touring wagon";""
638;"Alpina";"B3";"Touring wagon";""
639;"Alpina";"B3";"Touring wagon";""
640;"Alpina";"B3";"wagon 5 doors";""
641;"Alpina";"B3";"wagon 5 doors";""
642;"Alpina";"B3";"wagon 5 doors";""
643;"Alpina";"B3";"wagon 5 doors";""
644;"Alpina";"B3";"wagon 5 doors";""
645;"Alpina";"B3";"Cabrio cabriolet";""
646;"Alpina";"B3";"Coupe Coupe 2-doors";""
647;"Alpina";"B3";"Coupe Coupe 2-doors";""
648;"Alpina";"B3";"GT3 Coupe Coupe 2-doors";""
649;"Alpina";"B3";"Limousine Sedan 4-doors";""
650;"Alpina";"B3";"Limousine Sedan 4-doors";""
651;"Alpina";"B3";"Touring wagon";""
652;"Alpina";"B3";"Touring wagon";""
653;"Alpina";"B3";"Sedan";""
654;"Alpina";"B3";"Sedan";""
655;"Alpina";"B3";"wagon 5 doors";""
656;"Alpina";"B3";"Sedan";""
657;"Alpina";"B3";"Sedan";""
658;"Alpina";"B3";"wagon 5 doors";""
659;"Alpina";"B3";"wagon 5 doors";""
660;"Alpina";"B3";"Limousine Sedan";""
661;"Alpina";"B3";"Limousine Sedan";""
662;"Alpina";"B3";"Touring wagon";""
663;"Alpina";"B3";"Touring wagon";""
664;"Alpina";"B3";"Sedan";""
665;"Alpina";"B3";"wagon 5 doors";""
666;"Alpina";"B4";"Cabriolet";""
667;"Alpina";"B4";"Coupe";""
668;"Alpina";"B4";"Coupe";""
669;"Alpina";"B4";"Cabriolet";""
670;"Alpina";"B4";"Coupe Coupe";""
671;"Alpina";"B4";"Coupe Coupe";""
672;"Alpina";"B5";"Sedan";""
673;"Alpina";"B5";"wagon 5 doors";""
674;"Alpina";"B5";"S Sedan";""
675;"Alpina";"B5";"S wagon";""
676;"Alpina";"B5";"Limousine Sedan";""
677;"Alpina";"B5";"Touring wagon";""
678;"Alpina";"B5";"wagon 5 doors";""
679;"Alpina";"B5";"Sedan";""
680;"Alpina";"B5";"Sedan";""
681;"Alpina";"B5";"wagon 5 doors";""
682;"Alpina";"B5";"wagon 5 doors";""
683;"Alpina";"B5";"Sedan";""
684;"Alpina";"B5";"wagon 5 doors";""
685;"Alpina";"B6";"Limousine Sedan";""
686;"Alpina";"B6";"S cabriolet";""
687;"Alpina";"B6";"S Coupe";""
688;"Alpina";"B6";"Cabrio cabriolet";""
689;"Alpina";"B6";"Coupe Coupe";""
690;"Alpina";"B6";"GranCoupe Sedan";""
691;"Alpina";"B6";"Cabriolet";""
692;"Alpina";"B6";"Coupe";""
693;"Alpina";"B6";"Sedan";""
694;"Alpina";"B6";"Cabriolet";""
695;"Alpina";"B6";"Coupe";""
696;"Alpina";"B6";"Sedan";""
697;"Alpina";"B7";"Limousine Sedan";""
698;"Alpina";"B7";"Limousine Sedan";""
699;"Alpina";"B7";"Limousine Sedan 4-doors";""
700;"Alpina";"B7";"Limousine Sedan 4-doors";""
701;"Alpina";"B7";"Limousine Sedan 4-doors";""
702;"Alpina";"B7";"Limousine Sedan 4-doors";""
703;"Alpina";"B7";"Limousine Sedan";""
704;"Alpina";"B7";"Limousine Sedan";""
705;"Alpina";"B7";"Limousine Sedan";""
706;"Alpina";"B7";"Limousine Sedan";""
707;"Alpina";"B8";"Sedan";""
708;"Alpina";"B8";"Sedan";""
709;"Alpina";"D10";"Cabriolet";""
710;"Alpina";"D10";"Cabriolet";""
711;"Alpina";"D10";"Coupe";""
712;"Alpina";"D10";"Coupe";""
713;"Alpina";"D10";"Sedan";""
714;"Alpina";"D10";"Sedan";""
715;"Alpina";"D10";"wagon";""
716;"Alpina";"D10";"wagon";""
717;"Alpina";"D10";"wagon (5 doors)";""
718;"Alpina";"D10";"wagon (5 doors)";""
719;"Alpina";"D3";"Coupe Coupe";""
720;"Alpina";"D3";"Coupe Coupe";""
721;"Alpina";"D3";"Sedan";""
722;"Alpina";"D3";"wagon 5 doors";""
723;"Alpina";"D3";"wagon 5 doors";""
724;"Alpina";"D3";"Limousine Sedan";""
725;"Alpina";"D3";"Touring wagon 5-doors";""
726;"Alpina";"D3";"Touring wagon 5-doors";""
727;"Alpina";"D4";"Cabriolet";""
728;"Alpina";"D4";"Coupe";""
729;"Alpina";"D4";"Cabriolet";""
730;"Alpina";"D4";"Coupe";""
731;"Alpina";"D5";"Limousine Sedan";""
732;"Alpina";"D5";"Touring wagon";""
733;"Alpina";"D5";"Limousine Sedan";""
734;"Alpina";"D5";"Touring wagon";""
735;"Alpina";"D5";"Sedan";""
736;"Alpina";"D5";"wagon 5 doors";""
737;"Alpina";"Roadster";"Roadster";""
738;"Alpina";"Roadster";"Roadster";""
739;"Alpina";"Roadster";"Roadster";""
740;"Alpina";"Roadster S";"Roadster";""
741;"Alpina";"Roadster V8";"Roadster";""
742;"Alpina";"XD3";"Crossover";""
743;"Alpina";"XD3";"Crossover";""
744;"Alpina";"XD3";"SUV 5 doors";""
745;"Alpina";"XD4";"SUV 5 doors";""
746;"Alpine";"A110";"Coupe";""
747;"Alpine";"A110";"Coupe";""
748;"Alpine";"A110";"Coupe";""
749;"Alpine";"A110";"Coupe";""
750;"Alpine";"A110";"Coupe";""
751;"Alpine";"A110";"Coupe";""
752;"Alpine";"A110";"Coupe";""
753;"Alpine";"A110";"Coupe";""
754;"Alpine";"A110";"Coupe";""
755;"Alpine";"A110";"Coupe";""
756;"Alpine";"A110";"Coupe";""
757;"Alpine";"A110";"Coupe";""
758;"Alpine";"A110";"Coupe";""
759;"Alpine";"A110";"Coupe";""
760;"Alpine";"A110";"Coupe";""
761;"Alpine";"A110";"Coupe";""
762;"Alpine";"A110";"Coupe";""
763;"Alpine";"A110";"Coupe";""
764;"Alpine";"A310";"Coupe";""
765;"Alpine";"A310";"Coupe";""
766;"Alpine";"A310";"Coupe";""
767;"Alpine";"A310";"Coupe";""
768;"Alpine";"A310";"Coupe";""
769;"Alpine";"A610";"Coupe";""
770;"Alpine";"GTA";"Coupe";""
771;"Alpine";"GTA";"Coupe";""
772;"Alpine";"GTA";"Coupe";""
773;"AMC";"Eagle";"Sedan";""
774;"AMC";"Eagle";"Sedan";""
775;"AMC";"Eagle";"Sedan";""
776;"AMC";"Eagle";"Sedan";""
777;"AMC";"Eagle";"Sedan";""
778;"AMC";"Eagle";"Sedan";""
779;"AMC";"Eagle";"Sedan";""
780;"AMC";"Eagle";"wagon 5 doors";""
781;"AMC";"Eagle";"wagon 5 doors";""
782;"AMC";"Eagle";"wagon 5 doors";""
783;"AMC";"Eagle";"wagon 5 doors";""
784;"AMC";"Eagle";"wagon 5 doors";""
785;"AMC";"Eagle";"wagon 5 doors";""
786;"AMC";"Eagle";"wagon 5 doors";""
787;"AMC";"Hornet";"Hatchback 3 doors";""
788;"Apal";"21541 Stalker";"SUV 3 doors";""
789;"Aro";"10";"SUV";""
790;"Aro";"10";"SUV";""
791;"Aro";"10";"SUV";""
792;"Aro";"10";"SUV";""
793;"Aro";"10";"SUV";""
794;"Aro";"10";"SUV";""
795;"Aro";"10";"SUV";""
796;"Aro";"24";"SUV";""
797;"Aro";"24";"SUV";""
798;"Aro";"24";"SUV";""
799;"Aro";"24";"SUV";""
800;"Aro";"24";"SUV";""
801;"Aro";"24";"SUV";""
802;"Aro";"24";"SUV";""
803;"Aro";"24";"SUV";""
804;"Aro";"24";"SUV";""
805;"Aro";"24";"SUV";""
806;"Aro";"24";"SUV 3 doors";""
807;"Aro";"24";"SUV 3 doors";""
808;"Aro";"24";"SUV 3 doors";""
809;"Aro";"24";"SUV 3 doors";""
810;"Aro";"24";"SUV 3 doors";""
811;"Aro";"24";"SUV 3 doors";""
812;"Aro";"24";"SUV 3 doors";""
813;"Aro";"24";"SUV 3 doors";""
814;"Aro";"24";"SUV 3 doors";""
815;"Aro";"24";"SUV 3 doors";""
816;"Aro";"24";"SUV 3 doors";""
817;"Aro";"24";"SUV 3 doors";""
818;"Aro";"24";"SUV 3 doors";""
819;"Aro";"24";"SUV 3 doors";""
820;"Aro";"Spartana";"SUV";""
821;"Aro";"Spartana";"SUV";""
822;"Asia";"Rocsta";"SUV";""
823;"Asia";"Rocsta";"SUV";""
824;"Asia";"Topic";"Minivan";""
825;"Aston Martin";"Cygnet";"Hatchback";""
826;"Aston Martin";"Cygnet";"Hatchback";""
827;"Aston Martin";"DB AR1";"Cabriolet";""
828;"Aston Martin";"DB11";"Coupe";""
829;"Aston Martin";"DB11";"Coupe";""
830;"Aston Martin";"DB11";"Coupe";""
831;"Aston Martin";"DB11";"Volante cabriolet";""
832;"Aston Martin";"DB7";"Vantage Coupe";""
833;"Aston Martin";"DB7";"Vantage Coupe";""
834;"Aston Martin";"DB7";"Volante cabriolet";""
835;"Aston Martin";"DB7";"Volante cabriolet";""
836;"Aston Martin";"DB7";"Cabriolet Volante";""
837;"Aston Martin";"DB7";"Cabriolet Volante";""
838;"Aston Martin";"DB7";"Coupe";""
839;"Aston Martin";"DB7";"Coupe";""
840;"Aston Martin";"DB7";"Coupe";""
841;"Aston Martin";"DB7";"Coupe";""
842;"Aston Martin";"DB7";"Cabriolet Volante";""
843;"Aston Martin";"DB7";"Cabriolet Volante";""
844;"Aston Martin";"DB7";"Cabriolet Volante";""
845;"Aston Martin";"DB7";"Cabriolet Volante";""
846;"Aston Martin";"DB7";"GT Coupe";""
847;"Aston Martin";"DB9";"Coupe";""
848;"Aston Martin";"DB9";"Coupe";""
849;"Aston Martin";"DB9";"Volante cabriolet";""
850;"Aston Martin";"DB9";"Volante cabriolet";""
851;"Aston Martin";"DB9";"Coupe";""
852;"Aston Martin";"DB9";"Coupe";""
853;"Aston Martin";"DB9";"Volante cabriolet";""
854;"Aston Martin";"DB9";"Coupe";""
855;"Aston Martin";"DB9";"Coupe";""
856;"Aston Martin";"DB9";"Volante cabriolet";""
857;"Aston Martin";"DB9";"Volante cabriolet";""
858;"Aston Martin";"DBS";"Coupe";""
859;"Aston Martin";"DBS";"Coupe";""
860;"Aston Martin";"DBS";"Coupe";""
861;"Aston Martin";"DBS";"Coupe";""
862;"Aston Martin";"DBS";"Coupe";""
863;"Aston Martin";"DBS";"Volante cabriolet";""
864;"Aston Martin";"DBS";"Volante cabriolet";""
865;"Aston Martin";"DBS";"Superleggera Coupe";""
866;"Aston Martin";"DBX";"SUV";""
867;"Aston Martin";"Lagonda";"Sedan";""
868;"Aston Martin";"Rapide";"Liftback";""
869;"Aston Martin";"Rapide";"S liftback";""
870;"Aston Martin";"Rapide";"S liftback";""
871;"Aston Martin";"V8 Vantage";"Cabriolet";"2"
872;"Aston Martin";"V8 Vantage";"Cabriolet";"2"
873;"Aston Martin";"V8 Vantage";"Cabriolet";"2"
874;"Aston Martin";"V8 Vantage";"Cabriolet";"2"
875;"Aston Martin";"V8 Vantage";"Coupe";"2"
876;"Aston Martin";"V8 Vantage";"Coupe";"2"
877;"Aston Martin";"V8 Vantage";"Coupe";"2"
878;"Aston Martin";"V8 Vantage";"Coupe";"2"
879;"Aston Martin";"V8 Vantage";"Coupe";"2"
880;"Aston Martin";"V8 Vantage";"Coupe";"2"
881;"Aston Martin";"V8 Vantage";"Coupe";"2"
882;"Aston Martin";"V8 Vantage";"Coupe";"2"
883;"Aston Martin";"V8 Vantage";"Coupe";"2"
884;"Aston Martin";"V8 Vantage";"Roadster";"2"
885;"Aston Martin";"V8 Vantage";"Roadster";"2"
886;"Aston Martin";"V8 Vantage";"Coupe";"2"
887;"Aston Martin";"V8 Vantage";"Coupe";"2"
888;"Aston Martin";"V8 Vantage";"Coupe";"2"
889;"Aston Martin";"V8 Vantage";"Coupe";"2"
890;"Aston Martin";"V8 Vantage";"Coupe";"2"
891;"Aston Martin";"V8 Vantage";"Roadster";"2"
892;"Aston Martin";"V8 Vantage";"Roadster";"2"
893;"Aston Martin";"V8 Vantage";"Coupe";"2"
894;"Aston Martin";"V8 Zagato";"Cabriolet";"2"
895;"Aston Martin";"V8 Zagato";"Coupe";"2"
896;"Aston Martin";"Vanquish";"S Coupe 2-doors";""
897;"Aston Martin";"Vanquish";"V12 Coupe 2-doors";""
898;"Aston Martin";"Vanquish";"Coupe 2-doors";""
899;"Aston Martin";"Vanquish";"Coupe 2-doors";""
900;"Aston Martin";"Vanquish";"Roadster Volante S";"2"
901;"Aston Martin";"Vanquish";"Roadster Volante S";"2"
902;"Aston Martin";"Vanquish";"S Coupe 2-doors";""
903;"Aston Martin";"Vanquish";"S Coupe 2-doors";""
904;"Aston Martin";"Vanquish";"S Volante cabriolet 2-doors";""
905;"Aston Martin";"Vanquish";"S Volante cabriolet 2-doors";""
906;"Aston Martin";"Vanquish";"Volante cabriolet 2-doors";""
907;"Aston Martin";"Vanquish";"Volante cabriolet 2-doors";""
908;"Aston Martin";"Vantage";"V8 Coupe";""
909;"Aston Martin";"Vantage";"V8 Volante ""Prince of Wales"" cabriolet 2-doors";""
910;"Aston Martin";"Vantage";"V8 Volante cabriolet 2-doors";""
911;"Aston Martin";"Vantage";"V8 Volante cabriolet 2-doors";""
912;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
913;"Aston Martin";"Vantage";"V8 Le Mans Coupe 2-doors";""
914;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
915;"Aston Martin";"Vantage";"V8 N400 Coupe 2-doors";""
916;"Aston Martin";"Vantage";"V8 N400 Coupe 2-doors";""
917;"Aston Martin";"Vantage";"V8 N400 roadster 2-doors";""
918;"Aston Martin";"Vantage";"V8 N400 roadster 2-doors";""
919;"Aston Martin";"Vantage";"V8 roadster 2-doors";""
920;"Aston Martin";"Vantage";"V12 Coupe 2-doors";""
921;"Aston Martin";"Vantage";"V12 Coupe 2-doors";""
922;"Aston Martin";"Vantage";"V12 roadster 2-doors";""
923;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
924;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
925;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
926;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
927;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
928;"Aston Martin";"Vantage";"V8 roadster 2-doors";""
929;"Aston Martin";"Vantage";"V8 roadster 2-doors";""
930;"Aston Martin";"Vantage";"V8 roadster 2-doors";""
931;"Aston Martin";"Vantage";"V12 Coupe 2-doors";""
932;"Aston Martin";"Vantage";"V12 roadster 2-doors";""
933;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
934;"Aston Martin";"Vantage";"V8 Coupe 2-doors";""
935;"Aston Martin";"Vantage";"V8 N420 Coupe 2-doors";""
936;"Aston Martin";"Vantage";"V8 N420 Coupe 2-doors";""
937;"Aston Martin";"Vantage";"V8 N420 roadster 2-doors";""
938;"Aston Martin";"Vantage";"V8 N420 roadster 2-doors";""
939;"Aston Martin";"Vantage";"V8 roadster 2-doors";""
940;"Aston Martin";"Vantage";"V8 roadster 2-doors";""
941;"Aston Martin";"Vantage";"Coupe";""
942;"Aston Martin";"Virage";"Coupe";""
943;"Aston Martin";"Virage";"Sedan";"4"
944;"Aston Martin";"Virage";"Sedan";"4"
945;"Aston Martin";"Virage";"Sedan";"4"
946;"Aston Martin";"Virage";"Sedan";"4"
947;"Aston Martin";"Virage";"Volante cabriolet";""
948;"Aston Martin";"Virage";"wagon 3-doors";"3"
949;"Aston Martin";"Virage";"wagon 3-doors";"3"
950;"Aston Martin";"Virage";"wagon 3-doors";"3"
951;"Aston Martin";"Virage";"wagon 3-doors";"3"
952;"Aston Martin";"Virage";"Cabriolet Volante";"2"
953;"Aston Martin";"Virage";"Coupe";"2"
954;"Audi";"100";"Avant wagon";""
955;"Audi";"100";"Avant wagon";""
956;"Audi";"100";"Avant wagon";""
957;"Audi";"100";"Avant wagon";""
958;"Audi";"100";"Avant wagon";""
959;"Audi";"100";"Avant wagon";""
960;"Audi";"100";"Avant wagon";""
961;"Audi";"100";"Avant wagon";""
962;"Audi";"100";"Avant wagon";""
963;"Audi";"100";"Avant wagon";""
964;"Audi";"100";"Avant wagon";""
965;"Audi";"100";"Avant wagon";""
966;"Audi";"100";"Avant wagon";""
967;"Audi";"100";"Avant wagon";""
968;"Audi";"100";"Avant wagon";""
969;"Audi";"100";"Sedan";""
970;"Audi";"100";"Sedan";""
971;"Audi";"100";"Sedan";""
972;"Audi";"100";"Sedan";""
973;"Audi";"100";"Sedan";""
974;"Audi";"100";"Sedan";""
975;"Audi";"100";"Sedan";""
976;"Audi";"100";"Sedan";""
977;"Audi";"100";"Sedan";""
978;"Audi";"100";"Sedan";""
979;"Audi";"100";"Sedan";""
980;"Audi";"100";"Sedan";""
981;"Audi";"100";"Sedan";""
982;"Audi";"100";"Sedan";""
983;"Audi";"100";"Sedan";""
984;"Audi";"100";"wagon 5-doors Avant";"5"
985;"Audi";"100";"wagon 5-doors Avant";"5"
986;"Audi";"100";"wagon 5-doors Avant";"5"
987;"Audi";"100";"wagon 5-doors Avant";"5"
988;"Audi";"100";"wagon 5-doors Avant";"5"
989;"Audi";"100";"wagon 5-doors Avant";"5"
990;"Audi";"100";"wagon 5-doors Avant";"5"
991;"Audi";"100";"wagon 5-doors Avant";"5"
992;"Audi";"100";"wagon 5-doors Avant";"5"
993;"Audi";"100";"wagon 5-doors Avant";"5"
994;"Audi";"100";"wagon 5-doors Avant";"5"
995;"Audi";"100";"wagon 5-doors Avant";"5"
996;"Audi";"100";"wagon 5-doors Avant";"5"
997;"Audi";"100";"wagon 5-doors Avant";"5"
998;"Audi";"100";"wagon 5-doors Avant";"5"
999;"Audi";"100";"wagon 5-doors Avant";"5"
1000;"Audi";"100";"wagon 5-doors Avant";"5"
1001;"Audi";"100";"wagon 5-doors Avant";"5"
1002;"Audi";"100";"Coupe";"2"
1003;"Audi";"100";"Coupe";"2"
1004;"Audi";"100";"Sedan 2-doors";"2"
1005;"Audi";"100";"Sedan 2-doors";"2"
1006;"Audi";"100";"Sedan 2-doors";"2"
1007;"Audi";"100";"Sedan 2-doors";"2"
1008;"Audi";"100";"Sedan 2-doors";"2"
1009;"Audi";"100";"Sedan 2-doors";"2"
1010;"Audi";"100";"Sedan";""
1011;"Audi";"100";"Sedan";""
1012;"Audi";"100";"Sedan";""
1013;"Audi";"100";"Sedan";""
1014;"Audi";"100";"Sedan";""
1015;"Audi";"100";"Sedan";""
1016;"Audi";"100";"Sedan";""
1017;"Audi";"100";"wagon 5 doors";"5"
1018;"Audi";"100";"wagon 5 doors";"5"
1019;"Audi";"100";"wagon 5 doors";"5"
1020;"Audi";"100";"wagon 5 doors";"5"
1021;"Audi";"100";"wagon 5 doors";"5"
1022;"Audi";"100";"wagon 5 doors";"5"
1023;"Audi";"100";"Avant wagon";""
1024;"Audi";"100";"Avant wagon";""
1025;"Audi";"100";"Avant wagon";""
1026;"Audi";"100";"Avant wagon";""
1027;"Audi";"100";"Avant wagon";""
1028;"Audi";"100";"Avant wagon";""
1029;"Audi";"100";"Avant wagon";""
1030;"Audi";"100";"Avant wagon";""
1031;"Audi";"100";"Avant wagon";""
1032;"Audi";"100";"Avant wagon";""
1033;"Audi";"100";"Avant wagon";""
1034;"Audi";"100";"Avant wagon";""
1035;"Audi";"100";"Avant wagon";""
1036;"Audi";"100";"Avant wagon";""
1037;"Audi";"100";"Avant wagon";""
1038;"Audi";"100";"Avant wagon";""
1039;"Audi";"100";"Avant wagon";""
1040;"Audi";"100";"Avant wagon";""
1041;"Audi";"100";"Avant wagon";""
1042;"Audi";"100";"Sedan";""
1043;"Audi";"100";"Sedan";""
1044;"Audi";"100";"Sedan";""
1045;"Audi";"100";"Sedan";""
1046;"Audi";"100";"Sedan";""
1047;"Audi";"100";"Sedan";""
1048;"Audi";"100";"Sedan";""
1049;"Audi";"100";"Sedan";""
1050;"Audi";"100";"Sedan";""
1051;"Audi";"100";"Sedan";""
1052;"Audi";"100";"Sedan";""
1053;"Audi";"100";"Sedan";""
1054;"Audi";"100";"Sedan";""
1055;"Audi";"100";"Sedan";""
1056;"Audi";"100";"Sedan";""
1057;"Audi";"100";"Sedan";""
1058;"Audi";"100";"Sedan";""
1059;"Audi";"100";"Sedan";""
1060;"Audi";"100";"Sedan";""
1061;"Audi";"100";"Sedan";""
1062;"Audi";"100";"Sedan";""
1063;"Audi";"100";"Sedan";""
1064;"Audi";"100";"Sedan";""
1065;"Audi";"100";"Avant wagon";""
1066;"Audi";"100";"Avant wagon";""
1067;"Audi";"100";"Avant wagon";""
1068;"Audi";"100";"Avant wagon";""
1069;"Audi";"100";"Avant wagon";""
1070;"Audi";"100";"Avant wagon";""
1071;"Audi";"100";"Avant wagon";""
1072;"Audi";"100";"Avant wagon";""
1073;"Audi";"100";"Avant wagon";""
1074;"Audi";"100";"Avant wagon";""
1075;"Audi";"100";"Avant wagon";""
1076;"Audi";"100";"Sedan";""
1077;"Audi";"100";"Sedan";""
1078;"Audi";"100";"Sedan";""
1079;"Audi";"100";"Sedan";""
1080;"Audi";"100";"Sedan";""
1081;"Audi";"100";"Sedan";""
1082;"Audi";"100";"Sedan";""
1083;"Audi";"100";"Sedan";""
1084;"Audi";"100";"Sedan";""
1085;"Audi";"100";"Sedan";""
1086;"Audi";"100";"Sedan";""
1087;"Audi";"200";"Sedan";"4"
1088;"Audi";"200";"Sedan";"4"
1089;"Audi";"200";"Sedan";"4"
1090;"Audi";"200";"Sedan";"4"
1091;"Audi";"200";"Sedan";"4"
1092;"Audi";"200";"Sedan";"4"
1093;"Audi";"200";"Sedan";"4"
1094;"Audi";"200";"Sedan";"4"
1095;"Audi";"200";"Sedan";"4"
1096;"Audi";"200";"Sedan";"4"
1097;"Audi";"200";"Sedan";"4"
1098;"Audi";"200";"Sedan";"4"
1099;"Audi";"200";"Sedan";"4"
1100;"Audi";"200";"wagon 5 doors";"5"
1101;"Audi";"200";"wagon 5 doors";"5"
1102;"Audi";"200";"wagon 5 doors";"5"
1103;"Audi";"200";"wagon 5 doors";"5"
1104;"Audi";"200";"wagon 5 doors";"5"
1105;"Audi";"200";"Sedan";""
1106;"Audi";"200";"Sedan";""
1107;"Audi";"200";"Sedan";""
1108;"Audi";"200";"Sedan";""
1109;"Audi";"200";"Sedan";""
1110;"Audi";"200";"Sedan";""
1111;"Audi";"200";"Sedan";""
1112;"Audi";"200";"Sedan";""
1113;"Audi";"200";"Sedan";""
1114;"Audi";"200";"Sedan";""
1115;"Audi";"200";"Sedan";""
1116;"Audi";"200";"wagon";""
1117;"Audi";"200";"wagon";""
1118;"Audi";"200";"wagon";""
1119;"Audi";"200";"wagon";""
1120;"Audi";"200";"Sedan";"4"
1121;"Audi";"200";"Sedan";"4"
1122;"Audi";"200";"Sedan";"4"
1123;"Audi";"200";"Sedan";"4"
1124;"Audi";"200";"Sedan";"4"
1125;"Audi";"200";"Sedan";"4"
1126;"Audi";"200";"Sedan";"4"
1127;"Audi";"200";"Sedan";"4"
1128;"Audi";"200";"wagon 5 doors";"5"
1129;"Audi";"200";"wagon 5 doors";"5"
1130;"Audi";"200";"wagon 5 doors";"5"
1131;"Audi";"200";"wagon 5 doors";"5"
1132;"Audi";"200";"wagon 5 doors";"5"
1133;"Audi";"200";"wagon 5 doors";"5"
1134;"Audi";"200";"wagon 5 doors";"5"
1135;"Audi";"50";"Hatchback 3-doors";"3"
1136;"Audi";"50";"Hatchback 3-doors";"3"
1137;"Audi";"50";"Hatchback 3-doors";"3"
1138;"Audi";"80";"Sedan";""
1139;"Audi";"80";"Sedan";""
1140;"Audi";"80";"Sedan";""
1141;"Audi";"80";"Sedan";""
1142;"Audi";"80";"Sedan";""
1143;"Audi";"80";"Sedan";""
1144;"Audi";"80";"Sedan";""
1145;"Audi";"80";"Sedan";""
1146;"Audi";"80";"Sedan";""
